pid,condition,model,date,session_duration_minutes,mean_response_latency_seconds
5d0a5d36d41b4b00172c3cc9,standalone_llms,claude,2025-01-13,8.110949999999999,2.7561176470588236
5d20c6d5b1e50a001c19e622,standalone_llms,gpt4,2025-01-10,8.96255,1.8350526315789473
5d3bfbebfd9694001a2d0f99,standalone_llms,gemini,2025-01-13,13.591633333333334,1.8243124999999998
5d6d729b679b200019c12498,cognitive_layer,llama,2025-01-13,37.9795,7.497727272727274
5db7203e98ecdf000ae8d504,standalone_llms,gemini,2025-02-20,8.5863,1.4407222222222222
5dcfaad2dd9a740c2493fc28,cognitive_layer,gpt4,2025-01-13,22.4302,4.318928571428571
5e234e6d06121f5eceaba7f1,cognitive_layer,gpt4,2025-01-13,12.817416666666666,4.514387096774193
5e4feb8037713502e9ed364b,standalone_llms,gemini,2025-01-10,7.756866666666666,1.8550833333333332
5e7d1c1e70dd753a081a29d9,cognitive_layer,gemini,2025-01-13,18.58575,3.5693793103448277
5e7e1679f8a96f4be83e51e4,cognitive_layer,gpt4,2025-01-13,13.70975,3.6390967741935483
5e9086ca917d9039e3c4cd25,cognitive_layer,claude,2025-01-13,16.646233333333335,5.370238095238095
5ecd61476e04500905a6eed2,cognitive_layer,claude,2025-01-13,15.000166666666669,5.131222222222222
5f04dc9fb117c31680c1a4f5,standalone_llms,gpt4,2025-01-13,5.885183333333333,2.5471999999999997
5f05ef4bd552bc0009e5566c,standalone_llms,gemini,2025-01-13,19.435283333333334,1.5634285714285712
5f0c86cbe4af1361b7158f3e,cognitive_layer,gemini,2025-01-10,21.796883333333337,4.270185185185185
5f11eb333c6e2c0df5b92270,standalone_llms,claude,2025-01-13,9.27065,3.348384615384615
5f1beeacb55680420cfcae9e,standalone_llms,claude,2025-01-10,8.01465,2.7125714285714286
5f2f280854c3203084e218e5,cognitive_layer,llama,2025-01-10,20.270783333333338,9.919956521739131
5f35222b79aaa5065c8919bd,standalone_llms,gpt4,2025-01-10,8.306616666666667,2.811235294117647
5f4fbebb8bb76c0c01881651,standalone_llms,gemini,2025-01-15,11.620816666666666,1.6319285714285716
5f514593ea1e87365b9cb05f,standalone_llms,gpt4,2025-02-19,10.789416666666666,1.8659
5f653cb18aad310a9ee7c32d,standalone_llms,gpt4,2025-02-19,6.341616666666667,1.9906000000000001
5f70576bb22a006197aea6de,cognitive_layer,claude,2025-01-13,26.641666666666666,4.663555555555555
5fb8dc3c8e8e964121c6aa4c,standalone_llms,gemini,2025-01-13,9.4158,1.466375
5fd4d10b2f970406fe63ad96,cognitive_layer,claude,2025-01-10,15.784133333333331,4.387086956521739
5fef2fa9efea401f0b55a7c2,standalone_llms,claude,2025-01-15,5.30595,2.4118571428571434
6002ae1ea178912bfa128adf,cognitive_layer,gpt4,2025-01-10,24.8824,5.324631578947368
600c125c46cf802e41733705,standalone_llms,llama,2025-01-13,21.567883333333334,6.764562500000001
604a4755d62e5590404b5426,standalone_llms,claude,2025-01-13,15.948233333333333,2.987125
604fa685e33606f9a0ee8189,cognitive_layer,gemini,2025-01-13,26.36981666666667,4.032333333333333
60537fdcda0ac05f1c59c57f,human_therapist,human,2025-01-30,35.735416666666666,51.89235483870967
605731872f40ec675cdf1f0b,cognitive_layer,claude,2025-01-13,24.92,4.937518518518518
605a25c743f7ab91b0881ddf,cognitive_layer,claude,2025-01-13,9.86675,5.1765
609510855d0c8e5bd0bdaf98,cognitive_layer,gpt4,2025-01-13,8.163916666666667,4.037
609eda349f5d29975fbc2145,cognitive_layer,gemini,2025-01-13,33.4468,4.015857142857143
60ae777b1f2abe681e903d0d,standalone_llms,gemini,2025-01-13,10.239883333333331,3.20845
60d3867b6e7529fc77032b54,cognitive_layer,claude,2025-02-20,13.212166666666668,4.0199655172413795
60fae066c4ab91522a85f075,standalone_llms,gpt4,2025-01-13,7.78555,1.9663125
6100105892a2248ae5d48498,human_therapist,human,2025-02-12,36.88028333333333,47.18736363636364
6107b81f125c20be9e368b49,cognitive_layer,gemini,2025-01-14,42.31705,3.813434782608695
61166b2cec63d8ea49e36aac,cognitive_layer,gemini,2025-01-13,42.06505,3.5983863636363633
61333ed3b980f519ee86c45c,standalone_llms,gpt4,2025-01-13,17.6928,2.1931875
61572b39d8a0be3869ccd5ae,cognitive_layer,gpt4,2025-01-13,15.338133333333332,3.86821052631579
616c83fb9916289f401fb837,standalone_llms,claude,2025-01-13,9.454266666666664,2.5942499999999997
6234905bd877b34677aaa521,standalone_llms,gpt4,2025-01-13,20.14356666666667,1.8978888888888887
62a76cb3209f192d4ac62bec,standalone_llms,llama,2025-01-13,13.651483333333337,4.615384615384615
62ac24c9af89f1f28aea1d11,cognitive_layer,claude,2025-01-14,11.419916666666667,5.023388888888889
62c5ebe612c40c7e32390bf6,standalone_llms,llama,2025-02-19,8.22355,5.596307692307693
62e3f7b224ec70641fd86b7b,cognitive_layer,llama,2025-01-13,24.177033333333338,8.308413793103448
62fbd2e4a303a0c6ff0874b1,standalone_llms,gemini,2025-01-13,12.385516666666666,1.6952272727272726
63469da3cef76cc5b3523b97,cognitive_layer,claude,2025-02-19,16.83888333333333,4.274642857142857
6346e117e4e283094ff51b84,standalone_llms,gemini,2025-01-10,13.813483333333332,2.0174666666666665
638e2eed82fa613f2140ba13,cognitive_layer,llama,2025-01-15,42.46455,10.182413793103446
6394a8f1f510b07aeaf465e0,standalone_llms,claude,2025-01-15,8.589699999999999,2.2414
6399d599c9d83e0ed0317ea2,standalone_llms,gpt4,2025-01-14,12.2309,2.4195
63e57ca5d6e126546cfc66bf,cognitive_layer,gpt4,2025-01-13,16.291016666666668,4.686
63f85b1c3124fd03faff2126,human_therapist,human,2025-01-15,39.02453333333334,97.72783333333335
640485331e13a7bfa4a43d46,standalone_llms,gemini,2025-02-19,22.670216666666665,2.762136363636364
6441204e8a1c0c51415ce0f8,standalone_llms,gemini,2025-01-13,34.49843333333333,4.051037037037037
6441795624090301ddeba81e,standalone_llms,gpt4,2025-01-13,6.1146666666666665,1.6313125
6447cf4c43802edcd6b846bc,cognitive_layer,gpt4,2025-01-13,13.462033333333332,4.728190476190477
64784f5998230a548cb9cc60,cognitive_layer,gpt4,2025-01-13,22.906233333333333,4.23488
648028bc524faa07ef0547eb,standalone_llms,gemini,2025-01-10,31.317366666666665,2.302
6501b7fd7c5faeb580b81204,cognitive_layer,llama,2025-01-14,23.5606,8.849166666666667
65030c046782881e902a5aaa,cognitive_layer,gpt4,2025-01-10,17.790266666666664,5.441892857142856
650ae1b2157df341fd193714,cognitive_layer,claude,2025-01-14,18.3826,6.0527999999999995
65456ebc819cdd5600552571,cognitive_layer,llama,2025-01-13,24.2287,7.189759999999999
6559e8fcb4e07db3db4e2165,standalone_llms,gpt4,2025-01-14,7.971416666666667,1.473076923076923
656f3c80f7ac5f41e230b9ee,cognitive_layer,gpt4,2025-01-13,19.853783333333336,4.861034482758621
6570824312e21ad0a49858f4,human_therapist,human,2025-01-29,38.5887,69.15204347826088
657b2d22191dda04598ef38b,cognitive_layer,llama,2025-01-13,26.393433333333338,8.28276
65ff48ba8866040c0d0649c5,standalone_llms,claude,2025-01-13,9.725183333333332,2.683538461538461
66084cde8c8b94db6ce51ac9,human_therapist,human,2025-02-03,35.86633333333334,54.186588235294124
660ed790b7c0b8649c41f432,cognitive_layer,gemini,2025-01-13,11.347883333333334,3.586375
6630f6bfbdc7906ef7c0ee24,human_therapist,human,2025-02-12,38.98498333333334,91.72146666666667
66338f4346e84e4f0469bc21,human_therapist,human,2025-02-04,34.57936666666667,53.110043478260856
663a28078139647b4663d09f,standalone_llms,gemini,2025-01-13,9.520916666666666,1.6929999999999998
664b530d4cf8b88b68548a11,standalone_llms,llama,2025-01-13,22.43055,5.053733333333333
6658b161dc9f95822cbcf443,cognitive_layer,llama,2025-01-13,21.30205,8.543318181818181
6658b52898569e477b21cf41,cognitive_layer,claude,2025-01-14,19.698,5.052791666666667
6658c369bc36ded0ffe472b8,standalone_llms,gemini,2025-01-13,5.210416666666666,1.7078461538461542
6658c6e6298aedbc9b7ac19c,standalone_llms,llama,2025-01-10,10.466016666666668,6.418642857142857
6658d13e8f1ee667f426421c,cognitive_layer,llama,2025-01-13,17.446066666666663,8.760363636363634
6658d9826d4ec610f1b0cc33,cognitive_layer,gemini,2025-01-14,12.455216666666669,3.6883636363636363
6659b0c46a1675f2d40e2586,cognitive_layer,claude,2025-01-13,25.314283333333332,5.457173913043478
6659f89651bdadba584e647c,cognitive_layer,llama,2025-01-13,50.182066666666664,8.6418
665bae8786e39a9d3071ef7c,standalone_llms,gpt4,2025-01-13,16.264950000000002,1.9433846153846153
665e0faa748512c88de27385,cognitive_layer,gemini,2025-01-13,23.302633333333333,3.6757600000000004
665fa30eccda55b454554d95,cognitive_layer,gemini,2025-01-10,22.7388,3.3080714285714286
6671adcf4074ec7382ad560e,standalone_llms,llama,2025-01-13,18.024616666666667,3.686923076923077
6676e7538c7c4c68e18aa31a,cognitive_layer,llama,2025-01-10,40.81003333333333,9.344192307692309
66774233add67a4a8e71398e,standalone_llms,gemini,2025-01-13,19.8255,2.2249047619047624
6679886309dd90c237d80e5d,cognitive_layer,claude,2025-01-13,24.603066666666667,5.564148148148148
667ac4dcd237965bb30cb0d0,cognitive_layer,gpt4,2025-01-14,29.545883333333332,3.2903793103448273
6682935831ecbb91041102e5,cognitive_layer,claude,2025-01-14,16.209600000000002,5.915181818181818
6683b0f95482b81b9714b57c,cognitive_layer,gemini,2025-01-13,12.255666666666666,3.6829090909090905
66847cc7c67232fae11af5b3,human_therapist,human,2025-02-14,43.66461666666667,58.29519047619047
668c39cf43ce2932522f9d37,cognitive_layer,llama,2025-01-13,12.5506,7.599749999999999
668d371bd614f22c3433ea48,standalone_llms,llama,2025-01-13,16.63436666666667,4.99176923076923
668fa82eb6aad7177cb29ba0,cognitive_layer,claude,2025-01-15,14.914133333333332,4.725791666666667
669038b13e852687aaf4a1cb,standalone_llms,claude,2025-01-13,5.521883333333333,2.604133333333333
66912ce354d84162615be8ba,standalone_llms,llama,2025-01-15,13.641333333333334,3.327923076923077
66924f3f720e8dcc562ef6fd,standalone_llms,gpt4,2025-01-13,24.12655,3.725538461538461
66958ca9d7179281d46faf5d,standalone_llms,gemini,2025-01-10,7.0568333333333335,1.8693684210526316
6697864e364c6864275e4a17,cognitive_layer,llama,2025-02-20,31.912516666666665,7.924227272727274
669d7d04ec742963733a5b35,human_therapist,human,2025-02-05,40.215799999999994,86.85560000000001
66a15c42533255e95d1d34a1,cognitive_layer,llama,2025-01-10,28.443816666666667,9.164884615384615
66a63fbb0a4f33f35327ed8b,standalone_llms,claude,2025-01-14,9.56035,3.0359285714285713
66aa8dcfbc121dcef0433ecf,standalone_llms,gemini,2025-01-14,26.0551,1.82975
66b0829f976a969235a5ca75,cognitive_layer,llama,2025-01-13,26.28935,10.898458333333332
66ba62aba868595bbef88f10,standalone_llms,llama,2025-01-13,26.7815,7.18676923076923
66c5e698d9527f93c31cab42,cognitive_layer,llama,2025-01-13,22.981316666666665,7.209304347826088
66c746f450506abe4d80b5e1,standalone_llms,claude,2025-01-10,7.7556,2.1180769230769227
66cf306107ad4fcf4bef6f2f,human_therapist,human,2025-02-03,44.84425,71.37795454545456
66d05ce2ebc84bef33af3a06,standalone_llms,gpt4,2025-01-13,5.5957,2.3894666666666664
66d9a01e46a5112c3146c2bd,cognitive_layer,claude,2025-01-13,14.010883333333334,4.701409090909091
66df649422e557253882cee8,cognitive_layer,llama,2025-01-10,10.074983333333334,8.142894736842104
66edea9d406f629b67ce30b8,human_therapist,human,2025-01-28,38.569849999999995,57.48404545454545
66f1aeb024eaa71730ee0d8f,cognitive_layer,gemini,2025-01-14,13.171466666666667,4.458941176470589
66fd3f6c93c24ecc119be354,cognitive_layer,gpt4,2025-01-10,14.480716666666666,4.422870967741936
670939463679b3968927066e,standalone_llms,claude,2025-02-19,10.4601,2.52625
6709725953883fa2a8fe6957,cognitive_layer,gpt4,2025-02-19,60.253283333333336,4.869777777777777
670ffdb6896bad5ab5d6f894,cognitive_layer,gpt4,2025-02-19,28.4371,4.330884615384615
6713edf459846149d7bcc948,standalone_llms,claude,2025-01-10,17.4405,2.977692307692308
6715013670bed7e4e955f109,human_therapist,human,2025-02-06,42.029250000000005,74.89453333333331
67150a8c59846149d7bd00f2,standalone_llms,claude,2025-01-13,9.705233333333332,2.933357142857143
671566748ec974a47ace455b,standalone_llms,gpt4,2025-01-14,25.711583333333333,2.118578947368421
6718f7d06399295fc47821c0,standalone_llms,gpt4,2025-01-13,9.923416666666666,1.6293125
671a5b8dfc53e73310491a62,standalone_llms,gemini,2025-01-13,7.40165,2.0682666666666667
67202234fd2f16cdb9c34721,standalone_llms,claude,2025-01-13,28.568733333333338,3.1767999999999996
67236d7fadd6365361bd7cc0,standalone_llms,claude,2025-01-10,17.408716666666667,2.523176470588236
6727964977929019f6ff8a5d,cognitive_layer,claude,2025-01-13,40.424933333333335,4.114470588235294
672b2e8321750551265ac390,cognitive_layer,gemini,2025-01-14,30.83225,3.5291875
672b8d3c37b9296c39c3f677,cognitive_layer,gemini,2025-01-10,25.742283333333333,3.9261842105263165
672c33aafed3be2f2a6ccfa0,cognitive_layer,claude,2025-01-13,22.888816666666667,4.657724137931034
672d027eb57569b5077e0cc4,cognitive_layer,gpt4,2025-01-13,24.08545,4.245925925925926
672d2977ae54935ef84a2b74,standalone_llms,llama,2025-01-15,9.41245,4.061923076923078
672f38145bf80a772f4ac20a,standalone_llms,gpt4,2025-01-13,19.12935,2.0228
67320610635afc65498583cb,cognitive_layer,gemini,2025-01-13,14.1346,3.3284864864864865
6734acb87201d0735d63632c,standalone_llms,llama,2025-01-13,12.474083333333336,4.5595333333333325
6737d9fe76856492fd1603ef,cognitive_layer,claude,2025-01-13,38.225766666666665,4.875730769230769
6738a38d5b42ebdad45239a4,cognitive_layer,claude,2025-02-19,54.36398333333333,4.220558823529411
6738dae02c5a63be153fbe29,cognitive_layer,gemini,2025-01-13,40.389716666666665,4.5635
673b5c1281eb82f767f4d71c,standalone_llms,claude,2025-01-13,7.7915,2.6409285714285717
673bab950ce7fb673ff7eecc,standalone_llms,llama,2025-01-13,10.085066666666668,4.143461538461539
673e1fe5947080d86c749aff,standalone_llms,llama,2025-01-13,18.830483333333333,5.671999999999999
6740fd7385a9299cf29bdf96,cognitive_layer,gemini,2025-01-13,51.65671666666666,4.01596551724138
6742f8bfd1cce3eadeee8c62,standalone_llms,llama,2025-01-14,21.23255,4.1984615384615385
6744d50e3bd8711b57216cd2,cognitive_layer,gpt4,2025-01-14,23.526433333333333,4.2658
67465c29233ddf0c2040ced8,cognitive_layer,gpt4,2025-01-13,23.52648333333333,6.612681818181818
6747536d88cb6d53b9bed191,standalone_llms,llama,2025-01-14,26.530050000000003,7.369000000000001
6751467d0ef4bb17c804e4c0,standalone_llms,llama,2025-01-13,8.508483333333334,4.401307692307693
675590f1eeef66188a85e1cd,standalone_llms,claude,2025-01-13,26.81945,2.407928571428571
67580f69a9a3cb759240904b,standalone_llms,llama,2025-01-14,34.149966666666664,5.944461538461539
67591767ad41717a9710c4b8,standalone_llms,llama,2025-01-14,36.21931666666667,3.025461538461539
6759718f66f6d338a0663100,standalone_llms,claude,2025-01-13,21.6451,2.346125
675af02593fabc7398d6447e,human_therapist,human,2025-01-24,47.5507,74.99526086956521
675e06422af6e9cb4bcbd459,human_therapist,human,2025-01-31,41.1889,125.37999999999998
675e8e92f5b7ffad57a265b1,human_therapist,human,2025-01-24,78.2526,129.30741666666665
67605cad2b91076c10846479,standalone_llms,gemini,2025-02-19,6.17435,1.6499444444444444
676060fef2955d6112c7e224,standalone_llms,claude,2025-01-13,8.635016666666667,3.2750000000000004
67609dc51817400f95f9db14,cognitive_layer,llama,2025-01-13,20.98453333333333,9.09478260869565
6760c6a23c7512b7ca3383d0,cognitive_layer,gemini,2025-02-19,14.1012,3.7672399999999997
676288b65215f42b28a98b3f,standalone_llms,gpt4,2025-01-13,39.053583333333336,2.7093333333333334
67644c9e4a8508ec299135c5,cognitive_layer,llama,2025-01-14,24.9776,9.828291666666665
67657ea1ad7558bf427f3a22,human_therapist,human,2025-02-13,36.725366666666666,82.46883333333335
67687d94d5edc29f07de0176,standalone_llms,llama,2025-01-13,27.51245,6.057888888888889
676d0d8ea1b34584f966c1f6,standalone_llms,llama,2025-01-10,10.141583333333331,5.838461538461538
676d3ef7769d39d4537e67d4,cognitive_layer,llama,2025-01-13,64.10963333333333,9.08657142857143
676ee670250de1d8b3e57b03,standalone_llms,gemini,2025-01-13,8.916599999999999,1.3715882352941176
676fb072a0f80a990bd4cd32,standalone_llms,gemini,2025-01-14,16.520766666666667,1.929470588235294
67717e578f7fc3b6ff3c6ae8,cognitive_layer,claude,2025-01-10,28.240816666666667,5.231884615384615
677299ebbff623812504a11d,cognitive_layer,gemini,2025-02-19,31.8242,3.343357142857143
6772b66d08f724d93d1aab73,standalone_llms,claude,2025-01-14,12.898866666666668,2.5679333333333334
6772e1e5965ccca40d8cfba9,cognitive_layer,gemini,2025-02-19,14.395683333333332,4.001045454545454
6773e8418b4496160ace9137,standalone_llms,claude,2025-02-19,12.457616666666668,2.7042222222222225
6775b6f1acaab15bb77f71af,cognitive_layer,llama,2025-01-14,32.59726666666667,8.718625000000001
677692c13cfeae70079e3caa,cognitive_layer,llama,2025-02-19,30.429633333333335,8.013809523809524
6777bc5eec85e7e2afa09d77,standalone_llms,claude,2025-01-15,18.21845,2.5513846153846163
6777f8aafc72369e96bb6da6,standalone_llms,llama,2025-02-19,26.594966666666668,3.838461538461539
6779cadff8dc4ddeecc54ce2,standalone_llms,gpt4,2025-01-10,18.396966666666668,2.5945
677a5d8e2115bfbb2fa0c73c,cognitive_layer,gpt4,2025-01-15,18.083833333333335,3.4879259259259263
677be7f32b827fb2ae1eb7f0,human_therapist,human,2025-01-20,41.43486666666667,63.899095238095235
677e74c8dd1dce11a8f96f88,cognitive_layer,gpt4,2025-01-14,47.96621666666667,5.2050399999999994
678019571a2ac0496e597be5,standalone_llms,gemini,2025-01-13,9.37265,1.7913125
6783379eb9fef4654886ead1,human_therapist,human,2025-01-22,54.097883333333336,160.51489999999998
6788228f3fcc7c8b75b77522,cognitive_layer,gpt4,2025-02-19,32.75986666666667,3.9073333333333333
67a688221058a62a9fa76a82,human_therapist,human,2025-02-12,36.80676666666667,45.39878947368421
